Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Lionel Sanders,11,M PRO,CAN,00:54:04,04:13:38,02:47:07,07:58:22,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
2,Brent Mcmahon,1,M PRO,CAN,00:47:08,04:23:32,02:46:25,08:00:57,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
3,Tj Tollakson,4,M PRO,USA,00:49:14,04:16:23,02:54:45,08:04:17,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
4,Andrew Starykowicz,9,M PRO,USA,00:49:12,04:03:35,03:09:04,08:05:56,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
5,Jordan Rapp,2,M PRO,USA,00:52:34,04:15:49,02:55:28,08:08:05,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
6,Maik Twelsiek,3,M PRO,DEU,00:49:17,04:18:25,03:01:15,08:12:55,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
7,Kevin Collington,12,M PRO,USA,00:49:14,04:29:32,02:53:51,08:16:25,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
8,David Plese,8,M PRO,SVN,00:53:28,04:25:50,02:53:21,08:17:06,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
9,Jonathan Shearon,54,M PRO,USA,00:53:49,04:21:12,03:01:16,08:20:55,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
10,David Nasvik,43,M PRO,SWE,00:54:22,04:26:09,03:04:28,08:29:04,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
11,Marko Albert,7,M PRO,EST,00:47:06,04:24:38,03:14:43,08:29:46,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
12,Bryan Mccrystal,51,M PRO,IRL,01:02:54,04:16:34,03:07:14,08:30:50,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
13,Matic Modic,41,M PRO,SVN,00:55:54,04:27:45,03:05:43,08:33:54,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
14,Miguel Angel Fidalgo Rossello,35,M PRO,ESP,00:49:16,04:29:52,03:16:33,08:39:37,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
15,Dirk Wijnalda,60,M PRO,NLD,00:59:14,04:31:59,03:05:38,08:40:38,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
1,Meredith Kessler,70,F PRO,USA,00:48:25,04:42:13,03:08:58,08:44:00,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
16,James Chesson,26,M PRO,USA,00:57:24,04:37:16,03:06:08,08:45:27,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
17,Jesse Vondracek,58,M PRO,USA,00:55:48,04:35:58,03:09:59,08:45:54,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
18,Jozsef Major,6,M PRO,HUN,00:57:43,04:32:09,03:13:09,08:47:57,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
1,Scott Bowe,940,M 35-39,USA,00:51:58,04:39:40,03:12:02,08:49:04,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
2,Amanda Stevens,75,F PRO,USA,00:51:07,04:50:10,03:06:39,08:52:31,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
19,Colin Laughery,45,M PRO,USA,01:00:27,04:37:56,03:08:16,08:52:33,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
20,Dylan Gleeson,37,M PRO,CAN,00:53:53,04:43:47,03:11:05,08:52:50,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
21,Mike Schifferle,15,M PRO,CHE,01:02:45,04:33:02,03:11:08,08:53:59,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
1,Bradford Austin,927,M 25-29,USA,00:56:25,04:44:51,03:09:03,08:54:31,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
1,Adam Webber,2056,M 30-34,USA,00:50:30,04:41:11,03:19:51,08:56:43,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
22,Doug Maclean,48,M PRO,USA,00:57:30,04:48:40,03:06:58,08:58:39,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
23,Jordan Byrden,24,M PRO,CAN,00:49:26,04:51:22,03:16:38,09:02:10,Ironman Arizona,11/15/2015,"Tempe, Arizona, USA"
