Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Tyler Le Roy,1409,M 25-29,USA,00:58:49,04:51:18,03:04:15,09:01:14,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
1,Matthew Musiak,228,M 30-34,USA,00:52:38,04:56:59,03:08:47,09:07:20,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
1,Olof Dallner,415,M 35-39,SWE,01:02:58,04:52:21,03:06:41,09:09:40,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
2,Michael Hill,1565,M 30-34,USA,00:47:20,04:57:57,03:17:01,09:11:54,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
1,Thys Wind,2314,M 40-44,NLD,00:52:16,05:00:15,03:12:22,09:13:16,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
2,Tom Marmarelli,1414,M 25-29,ISR,00:54:45,05:01:39,03:10:22,09:16:27,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
3,Justin Herrick,212,M 25-29,USA,00:51:30,05:06:48,03:10:49,09:17:13,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
4,Daniel Szajta,116,M 25-29,USA,00:50:22,05:03:24,03:15:35,09:17:23,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
3,Curtis Anderson,220,M 30-34,USA,00:55:49,04:52:58,03:17:08,09:19:00,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
2,James Harrington,136,M 40-44,USA,01:02:12,05:04:42,03:05:16,09:20:32,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
5,Eric Engel,3105,M 25-29,USA,00:55:24,05:00:23,03:21:55,09:24:22,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
1,Alexander Mccrohan,293,M 45-49,USA,00:46:58,04:57:50,03:31:25,09:25:41,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
2,Stephen Patterson,3135,M 35-39,USA,01:04:10,05:00:20,03:12:57,09:26:43,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
3,Jeff Fejfar,2061,M 40-44,USA,00:56:38,04:48:27,03:33:15,09:27:20,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
4,Nicholas Gough,1554,M 30-34,USA,01:11:33,04:52:15,03:17:55,09:30:57,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
6,Craig Taylor,216,M 25-29,USA,00:59:06,05:06:38,03:16:56,09:31:10,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
5,Ryan Brown,221,M 30-34,CAN,00:55:08,05:00:29,03:27:53,09:31:20,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
7,John Heinlein,1391,M 25-29,USA,01:02:29,04:57:27,03:23:13,09:31:35,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
4,Thierry Guertin,134,M 40-44,CAN,00:57:57,04:54:12,03:30:03,09:32:10,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
6,Ryan Wolfe,1708,M 30-34,USA,00:54:30,05:08:19,03:18:21,09:33:41,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
5,Andrew Duffe,133,M 40-44,USA,00:59:26,05:05:36,03:16:40,09:33:43,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
2,Michael Ross,299,M 45-49,USA,00:59:45,04:59:36,03:26:12,09:34:04,Ironman Louisville,10/09/2016,"Louisville, KY, USA"
